url	Project	Assembly	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/71b6fd7d-b249-4d65-a597-b80b95845399/4DNFIA7GB1NB.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIA7GB1NB	DNESPWGWJYA
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6cbb1418-34db-427f-9273-5174eac81529/4DNFIVOJGWNP.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIVOJGWNP	DNESJ55821X
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c69c2ee7-b6c3-4a62-8d4f-913491c9dab8/4DNFIW22BNB5.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIW22BNB5	DNESF7LJ88J
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a268f28f-c6d9-4324-8989-75d2d317af1b/4DNFIIFBC8WN.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIIFBC8WN	DNESM7PB81R
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6c7361d4-60a6-440b-b5be-072cada98663/4DNFI9ZBEBJH.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI9ZBEBJH	DNESCMQ9JOF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cceaad1a-e01e-4430-8bd6-24ffa6891802/4DNFID4SLU53.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFID4SLU53	DNESM14SDMG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9eee5854-b33e-4d5a-9ba8-ceffd47e7488/4DNFIODI1NUJ.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIODI1NUJ	DNES5GB1X5P
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5e1089b0-42e8-441c-99bb-4be99bcec28b/4DNFIJL26LFN.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIJL26LFN	DNES2RQ6BDT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/298a429e-ea29-49d3-bfed-fa851e1e7c4c/4DNFI5KTF553.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI5KTF553	DNES1NX2TKW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/965d29f0-e4a3-477c-8ae4-faf4a654e69a/4DNFIYSPGFGV.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFIYSPGFGV	DNESQT4SR5G
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d88acbc1-37b9-4266-9f97-d8fed576d0f3/4DNFILOR6D2D.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFILOR6D2D	DNES3Y26CEU
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7b6ddbce-0ed1-4272-b8ae-32793e4ea4e4/4DNFI1WMMPJQ.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI1WMMPJQ	DNESUUFHGKJ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/edc0c8c4-97d8-4372-9a4f-5e0cdf09d7d0/4DNFI47P5978.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI47P5978	DNESGC3Z7E3
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0edcc389-43a4-44d7-b946-fe3496f93d56/4DNFI7XGW6IH.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI7XGW6IH	DNES68MSHVU
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0a802926-e235-4c80-b521-83a1774dfb46/4DNFIK1EJG8I.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFIK1EJG8I	DNESXS1M9JR
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3c36aedb-6a58-4aa2-9b11-bb440ec174f1/4DNFIDQ3THN9.hic	External	GRCm38	ES-E14TG2a	DpnII	merged replicates	Hi-C on E14Tg2 cell line		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFIDQ3THN9	DNESBBYGJFA
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/846123cd-8828-4e51-8b8a-27deaf293858/4DNFI3WPNFWT.hic	External	GRCm38	mESC line with Oct4-GFP	DpnII	unreplicated	Hi-C on mESC during neural differentiation		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI3WPNFWT	DNESU4Y9CBF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bd06e3ad-0e37-48a3-8367-c7d5912cab03/4DNFI9DCUOQ1.hic	External	GRCm38	mESC line with Oct4-GFP	DpnII	unreplicated	Hi-C on mESC during neural differentiation		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI9DCUOQ1	DNESXI5NKKT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c2eaf9bf-9584-4cec-8685-bd74038a6c01/4DNFIU8AF5ZY.hic	External	GRCm38	mESC line with Oct4-GFP	DpnII	unreplicated	Hi-C on mESC during neural differentiation		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFIU8AF5ZY	DNESUCLJAZ8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/219497b5-3f35-473b-9d4e-e1cf21c69561/4DNFIHW8NTQX.hic	External	GRCm38	46C with Sox1-GFP	DpnII	merged replicates	Hi-C on mESC during neural differentiation		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFIHW8NTQX	DNESJ9SIAV5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4be13558-114a-4f2d-abca-7598e2ff4757/4DNFI4OUMWZ8.hic	External	GRCm38	mESC line with Oct4-GFP	DpnII	merged replicates	Hi-C on mESC during neural differentiation		Giacomo Cavalli, UM	Bonev B et al. (2017) PMID:29053968	4DNFI4OUMWZ8	DNESDXUWBD9
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/49aed637-87a1-4d4d-ae68-e5da82aec05b/4DNFIEYQ5ZIR.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2 differentiated to cardiac muscle cell	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFIEYQ5ZIR	DNESZW7OOTL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a2f48779-4eff-44a6-8a9d-96435aca1ddc/4DNFIDZT7PR8.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2 differentiated to primitive cardiac myocyte	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFIDZT7PR8	DNESAL82BWY
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b6ec6b71-27b8-4891-b10a-ab06a5270468/4DNFIEJEFCAM.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2 differentiated to cardiac muscle myoblast	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFIEJEFCAM	DNESMU2MA2G
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/68b9a7b5-8413-44fc-8c2d-59a67b1c4166/4DNFIJ8JKKWJ.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2 differentiated to cardiogenic mesoderm	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFIJ8JKKWJ	DNES1ONB8TD
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/294d45a4-8b5e-456f-a9cb-1cbbbad3a7d2/4DNFINEQY95T.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2 differentiated to mesoderm	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFINEQY95T	DNES8IIWFGK
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bd7f3a48-b822-41e2-bd9c-f52b3aff7b6a/4DNFII6AN691.hic	4DN	GRCh38	H9 with targeted integration of GFP-tagged MYL2	MboI	merged replicates	Hi-C on H9 cells during cardiomyocyte differentiation		Bing Ren, UCSD	Zhang Y et al. (2019) PMID:31427791	4DNFII6AN691	DNES1INHSG7
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7da44594-0dc8-4e74-8e10-a957aeaea51a/4DNFIDBIEXI7.hic	4DN	GRCh38	K562 (Tier 2)	HindIII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIDBIEXI7	DNESVZ6QH33
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/085a0453-3784-4eba-80b2-3556e53e2f52/4DNFIDKJFK2S.hic	4DN	GRCh38	K562 (Tier 2)	HindIII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIDKJFK2S	DNESR93N4E3
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c370c78c-0a99-4c3f-a29b-2dfafc6a3e86/4DNFIPAF4PYT.hic	4DN	GRCh38	K562 (Tier 2)	HindIII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIPAF4PYT	DNES9J6QJQS
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/907ce45f-baa5-416d-92de-e86db4bacff1/4DNFIWIYYNQ5.hic	4DN	GRCh38	K562 (Tier 2)	HindIII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIWIYYNQ5	DNESQICH2XW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f13afc6b-cf69-4c9d-881f-eed4dd3c28ee/4DNFIHMCILEN.hic	4DN	GRCh38	K562 (Tier 2)	HindIII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIHMCILEN	DNES1E3ET5M
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7575d891-0e3d-4a77-896a-3e1b3a8d330b/4DNFIJBJ6QVH.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIJBJ6QVH	DNESQV6Y4JL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f0daa830-60d5-4c7c-a2e1-a4ee70b3fee7/4DNFIH2A7IKF.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIH2A7IKF	DNESFM66XDL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f4970a25-91d8-49a7-9a4a-fe0f12cb2b0f/4DNFIOL8KGQ2.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIOL8KGQ2	DNESZUWCRVN
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/879f1850-d175-4a86-8a97-12658482e3d1/4DNFIWILLD6C.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIWILLD6C	DNESCQRIZ7D
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/787f538e-d619-4c8f-985b-78753fb7e57c/4DNFIZBXXJAF.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIZBXXJAF	DNESLVTLWPX
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b8ee785f-1016-4989-9e64-78352621d32f/4DNFI8PZOJHN.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFI8PZOJHN	DNESF17LNZE
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3d8997fa-528c-4531-b25b-a412de6bd472/4DNFIGXAMSJY.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIGXAMSJY	DNESSH9ICEW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/87aede55-7610-4283-af0e-c6840429a31e/4DNFIWNNO89O.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	merged replicates	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIWNNO89O	DNESC23ZYOF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/93b8e020-b337-4685-81dc-40cc8a12b5e9/4DNFIXU2KPNQ.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIXU2KPNQ	DNES54GS5KI
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fb5cf1bd-59d6-46fe-857d-b86d9756029d/4DNFIHBGD6N6.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIHBGD6N6	DNESPXSO8GB
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2d1bc088-d838-49b8-85fc-fea78a7353c4/4DNFI7J8NI4A.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFI7J8NI4A	DNESHJVC7MP
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/21a27b63-fd67-401b-9aa2-2798e6588d21/4DNFISFM9VFK.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFISFM9VFK	DNESMG7JML8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/656c0a9d-7058-4c4b-a3ce-701d929561c1/4DNFIJU5XBK7.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIJU5XBK7	DNESYVC49SD
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2efacfbd-9c81-4e62-8df7-847d1ab774d5/4DNFIPKY8ED1.hic	4DN	GRCh38	K562 (Tier 2)	DpnII	unreplicated	Liquified Chromatin Hi-C on K562 cells		Job Dekker, UMMS	Belaghzal H et al. (2021) PMID:33574602	4DNFIPKY8ED1	DNEST7Y7S69
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a50b6a26-56b5-43f2-b525-fa219fd716f1/4DNFIQRTP7NM.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIQRTP7NM	DNES4KDIQNN
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f5dc7a59-b998-4490-8a76-afbf3b258a49/4DNFIBCIA62Q.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIBCIA62Q	DNES7RDRS69
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/62b2b237-cb02-45f7-89d9-616cf9ffb678/4DNFIV56OFE3.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIV56OFE3	DNESCOJ3ADI
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8ac79b4f-cfbf-4b2a-9fc2-898ed6c3e5e1/4DNFILIM6FDL.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFILIM6FDL	DNESJV9TH8Q
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1cff8afa-5a13-4ad4-bcad-91fc3ced759c/4DNFIP71EWXC.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Emerson DJ et al. (2022) PMID:35676475, Rao SSP et al. (2017) PMID:28985562	4DNFIP71EWXC	DNES3QAGOZZ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/000789fe-9a22-4280-a71c-7ad228fd4cac/4DNFIM7ZVQOQ.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIM7ZVQOQ	DNESD117NVX
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8d78457f-0c2b-4358-b08c-4d4ef4d9f59d/4DNFIS6EYHCX.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIS6EYHCX	DNESLLMJ3JO
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8ca3b4a0-2478-49c9-b4a2-a28430417a32/4DNFIKKCMS1Q.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIKKCMS1Q	DNES64ITOWM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f5041473-18ec-439d-92b1-8ad98c9b25c0/4DNFIBIV8OUN.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIBIV8OUN	DNESNGDNQSG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cf474ec6-abd4-431e-a21c-252fcf5ee6b3/4DNFIAUMRM2S.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIAUMRM2S	DNESD6N2Y6L
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2bb1c73e-fb0f-41c4-8620-a938cc8d24a0/4DNFI9ZUXG61.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFI9ZUXG61	DNESFPM1OFO
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/26dfa41e-7e4f-457a-a3ac-72daf8059f3c/4DNFIDBFENL7.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFIDBFENL7	DNES7N8J8KG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8ed2e68b-189e-4988-bb6d-94e63240a231/4DNFI7XAZNNQ.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFI7XAZNNQ	DNESOGIV7NG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6f2b1ce0-5205-4680-981e-d91b694dc3e4/4DNFISNGDB53.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFISNGDB53	DNESOQTEWX8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/73c8147f-bc7d-4d33-8a10-a9e7b413ecc6/4DNFI1CIGHYC.hic	External	GRCh38	HCT116 with Crispr generated mClover and AID-tagged RAD21	MboI	merged replicates	Hi-C on RAD21-AID tagged HCT-116		Erez Lieberman Aiden, BCM	Rao SSP et al. (2017) PMID:28985562	4DNFI1CIGHYC	DNESMLKX1ZM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/15e818b8-346b-4f90-a321-b7dd72abb7dc/4DNFINFK9D35.hic	CvDC	GRCm38	cardiac muscle cell	MboI	merged replicates	Hi-C on mouse cardiomyocytes - 3 developmental stages		Bing Ren, UCSD		4DNFINFK9D35	DNESPU7C3O2
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5501e4db-e6a4-41da-85d4-9114ca5ba28e/4DNFIBFXR38K.hic	CvDC	GRCm38	cardiac muscle cell	MboI	merged replicates	Hi-C on mouse cardiomyocytes - 3 developmental stages		Bing Ren, UCSD		4DNFIBFXR38K	DNES43CTA1F
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/378a1641-5894-475e-8614-bd016e8529d5/4DNFIMBPX8Q1.hic	CvDC	GRCm38	cardiac muscle cell	MboI	merged replicates	Hi-C on mouse cardiomyocytes - 3 developmental stages		Bing Ren, UCSD		4DNFIMBPX8Q1	DNES8A86YW2
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/526ae3e3-32cc-4670-970f-1faa9cfafd4d/4DNFIQD2DP2F.hic	4DN	GRCh38	GM19204	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFIQD2DP2F	DNESDYFTSG5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6e803530-47f8-4c56-bb19-fbdcd578d2f0/4DNFINHT8P7C.hic	4DN	GRCh38	GM19193	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFINHT8P7C	DNESG9UPQLY
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fe705f38-903f-47b7-9b38-f80ebd18a479/4DNFIGF8EM7M.hic	4DN	GRCh38	GM19141	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFIGF8EM7M	DNESOHWXJQY
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aa197328-d6da-4299-a0fd-409ac9892668/4DNFIUPG2ZBJ.hic	4DN	GRCh38	GM19099	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFIUPG2ZBJ	DNESQK7WJLT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fe5d52c4-2be7-4812-bca0-cd4bb3025e6b/4DNFIH3OTR14.hic	4DN	GRCh38	GM18522	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFIH3OTR14	DNES3HQPSLM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/21935f61-daa8-4df2-aa69-fcd27953b405/4DNFIUATRW3Z.hic	4DN	GRCh38	GM18516	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFIUATRW3Z	DNES3IV77UJ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/72147527-e3e8-4967-bc45-8251249d76c9/4DNFI6V7ZQAE.hic	4DN	GRCh38	GM18508	HindIII	merged replicates	Hi-C on lympoblastoid cell lines from 1000G individuals		Bing Ren, UCSD	Gorkin DU et al. (2019) PMID:31779666	4DNFI6V7ZQAE	DNESZIREYB8
